heat_degree_hours,dehydration_pct_hours,fatigue_hours,burden,intervention_cost,info_cost,total_score,peak_true_core_c,peak_true_deficit,final_fatigue,rmse_core_c,bias_core_c,rmse_deficit,coverage95_core,mean_core_sd,n_verify,cooling_hours,n_human_check,n_water_fix,n_commands_issued,n_rejected,n_failed,n_tool_calls,detection_latency_h,false_cooling_hours,scenario,seed,agent,days,decide_every,sensor_noise_mult,n_particles
13.157719271805991,7.517438533055676,9.233529733529988,26.215275644979663,0.0,0.0,26.215275644979663,41.201123514611865,0.05065592653186997,0.5750000000000002,0.18028445744214966,0.01195145467989028,0.009187890991536236,0.8461538461538461,0.1370403846153846,0,0.0,0,0,0,0,0,24,,0.0,combined,4,shadow_only,1,4,1.0,100
8.996236652282871,3.522334220115858,8.477025258921788,17.604786027751803,0.0,0.0,17.604786027751803,40.77205621441585,0.04088410900210657,0.5112500000000002,0.18358040807013545,0.020159579088809797,0.0070007669938911745,0.8365384615384616,0.1348894230769231,0,0.0,0,0,0,0,0,24,,0.0,combined,5,shadow_only,1,4,1.0,100
8.56871289820523,4.028451685998745,8.358523720291634,17.612278816378957,0.0,0.0,17.612278816378957,40.60465395258843,0.04214196229623424,0.42850739932662407,0.17202455627897822,-5.471062734305412e-05,0.0076064449384055195,0.875,0.13393365384615386,0,0.0,0,0,0,0,0,24,,0.0,combined,6,shadow_only,1,4,1.0,100
6.41020935226487,4.430991774987321,7.503199875053742,15.343121052284435,0.0,0.0,15.343121052284435,40.31370273649067,0.043259147965451425,0.38375000000000026,0.1641676496718627,0.0070846576287756455,0.010049926129926553,0.875,0.13091442307692308,0,0.0,0,0,0,0,0,24,,0.0,combined,7,shadow_only,1,4,1.0,100
5.737103383484827,3.929191234581418,7.49953120436675,14.166013340686295,0.0,0.0,14.166013340686295,40.22898825942041,0.041824543861830654,0.4055329309982766,0.1646679277949806,0.03432981357355077,0.00861696638647139,0.8846153846153846,0.13287211538461538,0,0.0,0,0,0,0,0,24,,0.0,combined,8,shadow_only,1,4,1.0,100
18.758353025865517,6.36414457164724,9.98347785462765,31.11258431028935,0.0,0.0,31.11258431028935,41.89858732291488,0.04854107508408938,0.6600000000000001,0.2723733868945907,-0.0010126143783438534,0.008217228371643378,0.7692307692307693,0.14641346153846155,0,0.0,0,0,0,0,0,24,,0.0,combined,9,shadow_only,1,4,1.0,100
3.681258693376959,3.9941945442584044,6.51565677427799,11.584847302202157,0.0,0.0,11.584847302202157,39.88677255233863,0.041884205603876526,0.36250000000000027,0.12663960896997128,0.06164944211766343,0.00814529086689444,0.9615384615384616,0.1262855769230769,0,0.0,0,0,0,0,0,24,,0.0,combined,10,shadow_only,1,4,1.0,100
10.012580692280986,7.707645123426758,8.750152304192225,22.97031719822308,0.0,0.0,22.97031719822308,40.90914042775956,0.051119476099879914,0.5537500000000002,0.18564182516203767,0.04039600669961944,0.007457014525414528,0.8653846153846154,0.1339067307692308,0,0.0,0,0,0,0,0,24,,0.0,combined,11,shadow_only,1,4,1.0,100
3.712964039419518,3.3105714393631427,6.211353594315311,10.750347635371847,0.0,0.0,10.750347635371847,39.998979230466794,0.03977333888129079,0.3412500000000003,0.13631602974845403,0.07544979892258383,0.007557845155110969,0.9711538461538461,0.127625,0,0.0,0,0,0,0,0,24,,0.0,combined,12,shadow_only,1,4,1.0,100
7.302516983521388,3.7998184963408232,7.853726760741898,15.814571536307348,0.0,0.0,15.814571536307348,40.5643002947906,0.04134384696502909,0.4687500000000002,0.19319219502195248,-0.004758431530529419,0.006169154053909982,0.875,0.13191538461538463,0,0.0,0,0,0,0,0,24,,0.0,combined,13,shadow_only,1,4,1.0,100
8.92238879676976,2.0721200520787715,8.622651366363677,16.168099668666738,0.0,0.0,16.168099668666738,40.59230070537556,0.035714863468437455,0.4697323718114613,0.1720275482984444,0.025651378615634508,0.006002869911258574,0.8365384615384616,0.13402884615384617,0,0.0,0,0,0,0,0,24,,0.0,combined,14,shadow_only,1,4,1.0,100
12.326863718635893,7.255660446182066,8.971985390591675,24.965715399172964,0.0,0.0,24.965715399172964,41.250773107345104,0.050319291215887074,0.5537500000000002,0.17283186688956337,0.023040969721034497,0.012771880533005304,0.8557692307692307,0.14085480769230768,0,0.0,0,0,0,0,0,24,,0.0,combined,15,shadow_only,1,4,1.0,100
3.9476234928186287,3.4774870783483425,7.092061891898295,11.680347706305948,0.0,0.0,11.680347706305948,39.91173113030579,0.04037230463668997,0.40500000000000025,0.14641708667568493,0.0798162770057112,0.007695182767308462,0.9038461538461539,0.12746346153846153,0,0.0,0,0,0,0,0,24,,0.0,combined,16,shadow_only,1,4,1.0,100
2.3922856539183748,3.0275516439472216,5.4123794158852565,8.66726494739675,0.0,0.0,8.66726494739675,39.85059943252168,0.038076123497660944,0.2775000000000003,0.1420470121723938,0.062045388344487445,0.008504730431458099,0.9326923076923077,0.1313951923076923,0,0.0,0,0,0,0,0,24,,0.0,combined,17,shadow_only,1,4,1.0,100
6.736495189936832,3.6567221435672663,9.073628712188327,15.837394560817096,0.0,0.0,15.837394560817096,40.41688032817904,0.03776199400763147,0.6696341848498479,0.16045080528439085,0.02065483596696791,0.008546643805380272,0.8942307692307693,0.13246826923076924,0,0.0,0,0,0,0,0,24,,0.0,combined,18,shadow_only,1,4,1.0,100
7.30963732818868,4.816655864457587,8.083087678244205,16.97614579959279,0.0,0.0,16.97614579959279,40.479023451258705,0.044350668490205504,0.44750000000000023,0.1889543124776842,-0.026910228148785596,0.008370340769712782,0.8461538461538461,0.12824423076923078,0,0.0,0,0,0,0,0,24,,0.0,combined,19,shadow_only,1,4,1.0,100
