heat_degree_hours,dehydration_pct_hours,fatigue_hours,burden,intervention_cost,info_cost,total_score,peak_true_core_c,peak_true_deficit,final_fatigue,rmse_core_c,bias_core_c,rmse_deficit,coverage95_core,mean_core_sd,n_verify,cooling_hours,n_human_check,n_water_fix,n_commands_issued,n_rejected,n_failed,n_tool_calls,detection_latency_h,false_cooling_hours,scenario,seed,agent,days,decide_every,sensor_noise_mult,latency_steps,exec_success_p
0.08118152222359498,0.0,0.0,0.08118152222359498,0.54,0.0,0.621181522223595,39.34588440171979,0.008021684613664043,0.0,0.07806476282320997,0.03779219674016619,0.0018804876813084664,1.0,0.12706923076923077,0,9.0,0,0,6,0,0,30,0.0,8.5,heat,16,threshold,1,4,1.0,0,1.0
0.024297664976760558,0.0,0.0,0.024297664976760558,0.42,0.0,0.44429766497676054,39.256636032634255,0.009244966805551763,0.0,0.07339351058857198,0.04321797578756413,0.002096807569021971,1.0,0.12872307692307694,0,7.0,0,0,6,0,0,30,0.25,6.75,heat,17,threshold,1,4,1.0,0,1.0
0.048825239113899244,0.0,0.0,0.048825239113899244,0.6599999999999999,0.0,0.7088252391138992,39.316999564453326,0.0072817146305948,0.0,0.0692011889473722,0.037544277773116565,0.0013299849087985282,1.0,0.1237346153846154,0,11.0,0,0,4,0,0,28,0.25,10.25,heat,18,threshold,1,4,1.0,0,1.0
0.6506236205780134,0.0,0.0,0.6506236205780134,0.3,0.0,0.9506236205780134,39.58828138296521,0.00810862716835284,0.0,0.08186715730931741,0.005676385557658105,0.0018699692730335697,1.0,0.12527884615384616,0,5.0,0,0,11,1,0,35,0.5,3.75,heat,19,threshold,1,4,1.0,0,1.0
0.10583125228615309,0.0,0.0,0.10583125228615309,0.36,0.0,0.4658312522861531,39.38641171053944,0.007577910527674356,0.0,0.07596813862460611,0.04515337301922125,0.0013019669912733662,1.0,0.12815096153846153,0,6.0,0,0,24,0,0,96,0.0,5.25,heat,0,bounded_react,1,4,1.0,0,1.0
0.0,0.0,0.0,0.0,0.72,0.12,0.84,39.091607075518056,0.008176289448905014,0.0,0.09505073925301591,0.05092092423202716,0.001861333043750614,1.0,0.13006346153846154,1,12.0,0,0,24,0,0,97,,12.0,heat,1,bounded_react,1,4,1.0,0,1.0
0.0,0.0,0.0,0.0,0.6,0.0,0.6,39.0107379400394,0.006987875676947909,0.0,0.10746573949377543,0.053496489004230124,0.001410127186925645,0.9807692307692307,0.1302528846153846,0,10.0,0,0,24,1,0,95,,9.75,heat,2,bounded_react,1,4,1.0,0,1.0
0.0,0.0,0.0,0.0,0.8999999999999999,0.12,1.02,38.94099218579916,0.00769294763383662,0.0,0.08384279831001293,0.026215526706855768,0.0017044023282673769,0.9903846153846154,0.12742115384615385,1,15.0,0,0,24,0,0,97,,15.0,heat,3,bounded_react,1,4,1.0,0,1.0
0.0,0.0,0.0,0.0,1.2,0.24,1.44,39.013438599294616,0.007322757210413582,0.0,0.10540865031523931,0.02047554399043947,0.001146883923567181,0.9807692307692307,0.13097307692307691,2,20.0,0,0,24,0,0,100,,18.75,heat,4,bounded_react,1,4,1.0,0,1.0
0.0,0.0,0.0,0.0,0.6599999999999999,0.0,0.6599999999999999,39.03777939565574,0.007393785327591368,0.0,0.09450682730310327,0.040308859691232296,0.0014668036619447384,0.9903846153846154,0.13097788461538462,0,11.0,0,0,24,0,0,95,,10.5,heat,5,bounded_react,1,4,1.0,0,1.0
0.0,0.0,0.0,0.0,0.72,0.0,0.72,39.03181541586607,0.007272761602163448,0.0,0.0702397584929485,0.040101230287256553,0.001335792372436677,1.0,0.1287778846153846,0,12.0,0,0,24,0,0,94,,11.75,heat,6,bounded_react,1,4,1.0,0,1.0
0.0,0.0,0.0,0.0,0.84,0.12,0.96,39.04371170319811,0.007050314471646796,0.0,0.09567397960133084,0.042860414499992124,0.0016326062909598918,0.9807692307692307,0.1259423076923077,1,14.0,0,0,24,0,0,98,,14.0,heat,7,bounded_react,1,4,1.0,0,1.0
0.0,0.0,0.0,0.0,0.84,0.0,0.84,39.00259771448172,0.010342283265567,0.0,0.10130850483842757,0.046636940739890505,0.002380431684011736,0.9903846153846154,0.12899423076923078,0,14.0,0,0,24,0,0,95,,12.25,heat,8,bounded_react,1,4,1.0,0,1.0
0.0,0.0,0.0,0.0,0.8999999999999999,0.12,1.02,39.01007165904605,0.006589430799187303,0.0,0.07659258919498538,0.0272440584617713,0.0016672459772640387,1.0,0.12822884615384617,1,15.0,0,0,24,0,0,97,,14.5,heat,9,bounded_react,1,4,1.0,0,1.0
0.051599647139982,0.0,0.0,0.051599647139982,0.24,0.0,0.291599647139982,39.323099936309816,0.008510163299623287,0.0,0.07924811721000873,0.05237223872905316,0.0014356910803934248,1.0,0.12820096153846156,0,4.0,0,0,24,0,0,96,0.0,3.75,heat,10,bounded_react,1,4,1.0,0,1.0
0.0,0.0,0.0,0.0,0.6599999999999999,0.0,0.6599999999999999,39.01694271366263,0.0076541749698664455,0.0,0.07456748902110644,0.04095980213942842,0.0014365442439951315,1.0,0.12823076923076923,0,11.0,0,0,24,0,0,95,,10.5,heat,11,bounded_react,1,4,1.0,0,1.0
0.0,0.0,0.0,0.0,0.78,0.0,0.78,39.06013977786484,0.007345633298266044,0.0,0.08041633469651592,0.044694719597549885,0.0016408302503285951,1.0,0.1257875,0,13.0,0,0,24,0,0,95,,13.0,heat,12,bounded_react,1,4,1.0,0,1.0
0.0,0.0,0.0,0.0,0.6599999999999999,0.24,0.8999999999999999,39.02336004878667,0.007422821923383064,0.0,0.08627294451852537,0.050906937700834175,0.0017233847324846685,1.0,0.1271201923076923,2,11.0,0,0,24,0,0,100,,10.75,heat,13,bounded_react,1,4,1.0,0,1.0
0.0,0.0,0.0,0.0,0.84,0.0,0.84,39.13628766559943,0.00853652812150675,0.0,0.07935590687173744,0.03597859646349917,0.001319128521977459,1.0,0.1293519230769231,0,14.0,0,0,24,0,0,96,,13.75,heat,14,bounded_react,1,4,1.0,0,1.0
0.0,0.0,0.0,0.0,0.72,0.24,0.96,39.01032644927871,0.008012333230779316,0.0,0.08848687274976214,0.048155052863095626,0.0014645070447248847,1.0,0.13115384615384615,2,12.0,0,0,24,0,0,100,,11.5,heat,15,bounded_react,1,4,1.0,0,1.0
