heat_degree_hours,dehydration_pct_hours,fatigue_hours,burden,intervention_cost,info_cost,total_score,peak_true_core_c,peak_true_deficit,final_fatigue,rmse_core_c,bias_core_c,rmse_deficit,coverage95_core,mean_core_sd,n_verify,cooling_hours,n_human_check,n_water_fix,n_commands_issued,n_rejected,n_failed,n_tool_calls,detection_latency_h,false_cooling_hours,scenario,seed,agent,days,decide_every,sensor_noise_mult,noise_mult
0.0,0.0,0.0,0.0,0.8999999999999999,0.0,0.8999999999999999,38.967225877082086,0.010342283265567,0.0,0.07784043911028894,0.034990900701781305,0.0017103668355658865,0.9903846153846154,0.12839038461538463,0,15.0,0,0,24,0,0,93,,13.25,heat,8,bounded_react_noverify,1,4,0.5,0.5
0.0,0.0,0.0,0.0,0.8999999999999999,0.0,0.8999999999999999,39.005335601066015,0.006473061036270262,0.0,0.06838914853682886,0.019087017596420928,0.0013159669024232483,1.0,0.12877884615384613,0,15.0,0,0,24,0,0,95,,14.5,heat,9,bounded_react_noverify,1,4,0.5,0.5
0.0,0.0,0.0,0.0,0.3,0.0,0.3,39.19566891886143,0.008248970287810901,0.0,0.05861011476281465,0.046623365034258374,0.0011628905294491754,1.0,0.12509230769230767,0,5.0,0,0,24,0,0,94,,5.0,heat,10,bounded_react_noverify,1,4,0.5,0.5
0.0,0.0,0.0,0.0,0.78,0.0,0.78,38.986955160018326,0.0073939333169676155,0.0,0.07454903990404604,0.03328077798647525,0.0012124205877082344,1.0,0.1288394230769231,0,13.0,0,0,24,0,0,94,,12.75,heat,11,bounded_react_noverify,1,4,0.5,0.5
0.0,0.0,0.0,0.0,0.6599999999999999,0.0,0.6599999999999999,39.161289599606405,0.007345633298266044,0.0,0.06588863845286451,0.043523196280211174,0.0012632313699640029,1.0,0.1261923076923077,0,11.0,0,0,24,0,0,96,,10.75,heat,12,bounded_react_noverify,1,4,0.5,0.5
0.0,0.0,0.0,0.0,0.72,0.0,0.72,39.020756672452976,0.007676041917256106,0.0,0.061101461675700804,0.04114118027169869,0.0013442386242903516,1.0,0.12520480769230768,0,12.0,0,0,24,0,0,96,,12.0,heat,13,bounded_react_noverify,1,4,0.5,0.5
0.0,0.0,0.0,0.0,0.84,0.0,0.84,38.9633647205463,0.00853652812150675,0.0,0.06909173259346042,0.02989901696037977,0.0010665112219613777,1.0,0.12695673076923078,0,14.0,0,0,24,0,0,96,,13.75,heat,14,bounded_react_noverify,1,4,0.5,0.5
0.0,0.0,0.0,0.0,0.72,0.0,0.72,39.02412963005563,0.008012333230779316,0.0,0.07438002945098969,0.03915107169786068,0.0013000905785627126,1.0,0.13066346153846153,0,12.0,0,0,24,0,0,95,,12.0,heat,15,bounded_react_noverify,1,4,0.5,0.5
0.014028179273289254,0.0,0.0,0.014028179273289254,0.48,0.0,0.49402817927328924,39.25611271709316,0.008750785986543235,0.0,0.06995877772923849,0.05176881964079295,0.0014822407817590756,1.0,0.12791826923076924,0,8.0,0,0,24,0,0,96,0.0,7.75,heat,16,bounded_react_noverify,1,4,0.5,0.5
0.6151370512517254,0.0,0.025693705859999222,0.6305532747677249,0.0,0.0,0.6305532747677249,39.4913229399653,0.009244966805551763,0.0,0.07851208510848663,0.015123317986264873,0.0016218281450328068,1.0,0.12721057692307694,0,0.0,0,0,24,0,0,93,,0.0,heat,17,bounded_react_noverify,1,4,0.5,0.5
